1,300,V14V15_GEN5_IRL,6783001JJZ,20260721,223813,F,0,1,,FPPFPPPPPPNN,1,F,2,20260721,223807,0,,,0,0

 514, RC71,   100.00K ,   100.00K ,  30.0,  30.0, 2, R, 17, 123, D5, 59.2840947K , 1
 515, RC72,   100.00K ,    85.00K ,  20.0,  20.0, 2, R, 17, 627, D5, 62.3981332K , 1
 1247, QV502/3_2_1/ON,     1.50  ,    64.00  ,  30.0,  -1.0, 31, QF, 439, 440, H2, 83.6945577  , 1
