1,189,m75q2_cez_rev1_3,67830025L0,20260725,081937,F,1,1,,FPPFPPPPPPNN,1,F,3,20260725,081928,0,,,0,0

 1499, R115,    20.00M ,    20.00M ,  30.0,  30.0, 0, R, 578, 576, A1, 12.7170566M , 1
