1,160,M75S_5_APH_REV1,6783000DJZ,20260708,100618,F,0,1,,FPPFFPPPPPNN,1,F,3,20260708,100610,0,,,0,0

 1319, CL200,   100.00nF,   180.00nF,  20.0,  20.0, 0, C, 576, 803, A1, 216.9939462nF, 1
 2873, PU1_5_21,    0.659V ,    0.659V ,  90.0,  69.0, 2, U, 576, 322, B2, 2.0065878V , 1
