1,15,N30S5_i3,6783000RXK,20260713,153054,F,1,1,,FPPFPPPPPPNN,1,F,4,20260713,153043,0,,,0,0

 693, PR132,  100.000  ,    3.100  ,  30.0,  30.0, 2, R, 167, 429, A1, 5.8512607  , 1
