1,23,M75S_5_APH_REV1,6783000B5N,20260703,191054,F,1,1,,FPPFPPPPPPNN,1,F,3,20260703,191046,0,,,0,0

 2630, DFAN8:3-1,    0.337V ,    0.337V ,  10.0,  10.0, 0, D, 1132, 560, A1, 0.3024466V , 1
