1,782,M75Q5_SH,67830007FP,20260702,170346,F,1,1,,FPPFPPPPPPNN,1,F,3,20260702,170339,0,,,0,0

 291, RCOM4,    1.000  ,    1.000  ,  10.0,  10.0, 0, J, 615, 520, A6, 4.0000000  , 1
