1,296,V14V15_GEN5_IRL,67830024QU,20260725,102407,F,1,1,,FPPFPPPPPPNN,1,F,2,20260725,102359,0,,,0,0

 1253, QV503/3_4_5/ON,     3.30  ,    80.00  ,  30.0,  -1.0, 31, QF, 441, 286, H2, 112.0017808  , 1
