1,1011,M75S_5_APH_REV1,6783000D2P,20260707,161747,F,1,1,,FPPFPPPPPPNN,1,F,3,20260707,161736,0,,,0,0

 699, RPE42,    0.000  ,    1.000  ,  10.0,  10.0, 0, J, 173, 769, A1, 3.0000000  , 1
 710, RPE8,    0.000  ,    1.000  ,  10.0,  10.0, 0, J, 784, 769, A1, 3.0000000  , 1
 865, RC26,    1.000K ,    1.000K ,  20.0,  20.0, 0, R, 560, 760, A1, 99999.9000000K , 1
 933, R2,    2.200K ,    2.200K ,  20.0,  20.0, 0, R, 560, 399, A1, 99999.9000000K , 1
