1,82,IPS5_RYZEN5,67830023VG,20260724,180257,F,0,1,,FPPFPPPPPPNN,1,F,4,20260724,180231,0,,,0,0

 2136, R6635,   100.00K ,    50.00K ,  30.0,  30.0, 2, R, 587, 30, A1, 70.6221702K , 1
 2137, R6636,   100.00K ,    50.00K ,  30.0,  30.0, 2, R, 587, 39, A1, 71.8386389K , 1
