1,31,V14V15_GEN5_IRL,67830022UL,20260725,074123,F,0,1,,FPPFPPPPPPNN,1,F,2,20260725,074117,0,,,0,0

 15, JBATT1_SWP,    1.000  ,    1.000  ,  10.0,  10.0, 2, J, 662, 661, F1, 4.0000000  , 1
 482, RB25,    15.00  ,    15.00  ,  20.0,  20.0, 2, R, 3210, 3275, B2, 18.1499406  , 1
