1,496,V14V15_GEN5_IRL,67830022J0,20260724,124510,F,0,1,,FPPFPPPPPPNN,1,F,2,20260724,124502,0,,,0,0

 488, RC7,    10.00K ,    10.00K ,  10.0,  10.0, 2, R, 250, 379, D4, 8.9297054K , 1
 510, RC64,    75.00K ,    65.00K ,  30.0,  30.0, 2, R, 1, 77, C4, 44.1480579K , 1
 611, RN2,   100.00K ,   100.00K ,  30.0,  30.0, 2, R, 20, 270, B5, 58.5565415K , 1
