1,189,m75q2_cez_rev1_3,67830026CA,20260725,100913,F,1,1,,FPPFPPPPPPNN,1,F,3,20260725,100904,0,,,0,0

 844, C892,   100.00nF,   120.00nF,  30.0,  30.0, 2, C, 291, 806, A1, 156.7654191nF, 1
 1042, C35/C704,    22.00uF,    22.00uF,  30.0,  30.0, 4, C, 291, 537, A1, 28.7279417uF, 1
