1,285,ips3_15_ian8,6783001TRH,20260724,085212,F,0,1,,FPPFPPPPPPNN,1,F,3,20260724,085207,0,,,0,0

 1229, PC5480,    22.00nF,    20.00nF,  20.0,  20.0, 0, C, 202, 441, A1, 24.0768839nF, 1
