1,315,M75S_5_APH_REV1,6783000998,20260706,153006,F,1,1,,FPPFPPPPPPNN,1,F,3,20260706,152958,0,,,0,0

 289, R68,   10.000K ,    5.000K ,  30.0,  30.0, 2, R, 560, 1317, A1, 9.2263421K , 1
