1,17,M75S_5_APH_REV1,6783000AZ5,20260704,012419,F,1,1,,FPPFPPPPPPNN,1,F,3,20260704,012411,0,,,0,0

 281, R42,    10.00K ,    10.00K ,  20.0,  20.0, 1, R, 809, 1356, A1, 244.8294693K , 1
 2507, Q11B-SD,    1.000V ,    0.700V ,  20.0,  20.0, 0, D, 576, 1356, A1, 2.0443025V , 1
