1,214,M75S_5_APH_REV1,6783000DGU,20260708,103216,F,0,1,,FPPFPPPPPPNN,1,F,3,20260708,103207,0,,,0,0

 1592, CL70,   470.00pF,   650.00pF,  20.0,  20.0, 0, C, 576, 1110, A1, 99999.9000000pF, 1
