1,41,N30S5_i3,6783000RPD,20260710,135129,F,0,1,,FPPPFPPPPPNN,1,F,4,20260710,135118,0,,,0,0

 2954, XJ1_45_3,    0.500V ,    0.500V ,  90.0,  59.0, 24, U, 429, 523, A1, 1.8442332V , 1
