1,1123,V14V15_GEN5_IRL,678300238F,20260724,192102,F,0,1,,FPPFPPPPPPNN,1,F,2,20260724,192054,0,,,0,0

 482, RB25,    15.00  ,    15.00  ,  20.0,  20.0, 2, R, 3210, 3275, B2, 18.2211938  , 1
 1216, QC1/2_3,    0.700V ,    0.700V ,  30.0,  30.0, 1, Q, 311, 307, F4, 2.0380573V , 1
 1217, QC1/3_2_1/ON,     3.30  ,    80.00  ,  30.0,  -1.0, 31, QF, 307, 311, F4, 842.0078865  , 1
