1,204,V14V15_GEN5_IRL,67830024VD,20260725,095340,F,1,1,,FPPFPPPPPPNN,1,F,2,20260725,095333,0,,,0,0

 477, RB19,    15.00  ,    15.00  ,  20.0,  20.0, 2, R, 3278, 3210, B1, 18.2764932  , 1
 482, RB25,    15.00  ,    15.00  ,  20.0,  20.0, 2, R, 3210, 3275, B2, 18.3863337  , 1
