1,195,V14V15_GEN5_IRL,67830024TY,20260725,094915,F,0,1,,FPPFPPPPPPNN,1,F,2,20260725,094909,0,,,0,0

 482, RB25,    15.00  ,    15.00  ,  20.0,  20.0, 2, R, 3210, 3275, B2, 18.4232316  , 1
