1,19,IPS3_15IRH_I513420,6783000DTA,20260707,071618,F,0,1,,FPPPFPPPPPNN,1,F,4,20260707,071612,0,,,0,0,6.26 sec

 2230, JWLAN1_47_1,    0.446V ,    0.446V ,  90.0,  55.0, 2, U, 321, 586, A1, 1.7920450V , 1
 2255, JWLAN1_47_2,    0.770V ,    1.084V ,  20.0,  81.0, 2, U, 586, 714, A1, 2.4319814V , 1
