1,539,V14V15_GEN5_IRL,6783001S7Y,20260723,133111,F,0,1,,FFPFPPPPPPNN,1,F,2,20260723,133102,0,,,0,0

 267, RI8,    1.000  ,    1.000  ,  10.0,  10.0, 0, J, 546, 548, A5, 4.0000000  , 1
