1,72,m75q2_cez_rev1_3,67830025KR,20260724,194117,F,0,1,,FPPFPPPPPPNN,1,F,3,20260724,194108,0,,,0,0

 737, R1011,   120.00  ,   120.00  ,  30.0,  30.0, 2, R, 318, 27, A1, 54269.0194448  , 1
