1,3,M75S_5_APH_REV1,6783000B5U,20260703,161515,F,1,1,,FFPFPPPPPPNN,1,F,3,20260703,161504,0,,,0,0

 118, CL171/CL201-NP/CL202-NP/CL172/,    22.00uF,    17.23uF,  90.0,  90.0, 4, C, 576, 796, A1, 99999.0000000uF, 1
 676, RL80,    0.000  ,    1.000  ,  10.0,  10.0, 0, J, 796, 1015, A1, 4.0000000  , 1
 1775, CPE19,   220.00nF,   180.00nF,  30.0,  30.0, 0, C, 891, 288, A1, 0.0251340nF, 1
 2288, DUS4,    0.000V ,    8.000V ,  10.0,  10.0, 0, D, 576, 1029, A1, 7.1189849V , 1
 2350, DA19,    0.000V ,    2.500V ,  30.0,  30.0, 0, D, 1472, 147, A1, 5.0000845V , 1

Open <1471> <  16  234  236  404  405  439  576  653  723  753 1021 1097 1416 1418 1419 1459 1463 1471 > -> <1471>-A_AGND Parts:UA1.39; <16>-TSD- Parts:USI1.84
Open < 646> < 641  646 > -> <646>-APU_EC_PROCHOT_L Parts:USI1.70; <641>-APU_PROCHOT_L Parts:CPU.761
Open <1015> < 796 1015 > -> <1015>-LAN_YLED+ Parts:USB_LAN.None; <796>-+3V3_LAN Parts:UL21.8
