1,178,ips3_15_ian8,6783001WGY,20260724,072544,F,0,1,,FFPFFPPPPPNN,1,F,3,20260724,072535,0,,,0,0

 325, RU5,    1.000  ,    1.000  ,  10.0,  10.0, 0, J, 70, 728, A1, 4.0000000  , 1
 1073, CU8,  100.000uF,    7.000uF,  80.0,  80.0, 0, C, 654, 728, A1, 0.0023858uF, 1
 2232, UC1_367_38,    0.530V ,    0.711V ,  82.0,  71.0, 2, U, 869, 840, A1, 2.0529197V , 1
 2457, UC1_367_40,    0.518V ,    0.518V ,  90.0,  61.0, 2, U, 869, 184, A1, 1.8639445V , 1

Open < 728> <  70  725  728 > -> <728>-+VBUS_CONN_R Parts:RU3; <70>-+VBUS_CONN Parts:RU3
