1,39,N30S5,6783000Q8L,20260710,092151,F,1,1,,FPPPFPPPPPNN,1,F,4,20260710,092137,0,,,0,0

 2590, AU1_13_49,    0.644V ,    0.644V ,  90.0,  68.0, 24, U, 429, 894, B2, 1.9909710V , 1
 2591, AU1_16_49,    0.655V ,    0.655V ,  90.0,  69.0, 24, U, 429, 894, B2, 2.0008549V , 1
