1,25,ips5_14_agp11_AMD,678300052X,20260710,172631,F,0,1,,FPPFPPPPPPNN,1,F,3,20260710,172621,0,,,0,0

 179, PR1451-NP/PCS1602/J,    1.000  ,    1.000  ,  10.0,  10.0, 0, J, 435, 652, A1, 3.0000000  , 1
 184, R0830-NP/PCS1602/J,    1.000  ,    1.000  ,  10.0,  10.0, 0, J, 679, 652, A1, 3.0000000  , 1
