1,9,m75q2_cez_rev1_3,67830023F6,20260724,152745,F,1,1,,FPPFPPPPPPNN,1,F,3,20260724,152736,0,,,0,0

 1042, C35/C704,    22.00uF,    22.00uF,  30.0,  30.0, 4, C, 291, 537, A1, 28.7633914uF, 1
