1,464,V14V15_GEN5_IRL,67830022U6,20260725,123441,F,1,1,,FPPFPPPPPPNN,1,F,2,20260725,123435,0,,,0,0

 477, RB19,    15.00  ,    15.00  ,  20.0,  20.0, 2, R, 3278, 3210, B1, 18.2764932  , 1
