1,46,N30S5,6783000RMS,20260710,132127,F,0,1,,FFPFPPPPPPNN,1,F,4,20260710,132113,0,,,0,0

 193, PR1212,    1.000  ,    1.000  ,  10.0,  10.0, 0, J, 34, 1132, A1, 4.0000000  , 1
 195, PR1211,    1.000  ,    1.000  ,  10.0,  10.0, 0, J, 34, 1132, A1, 4.0000000  , 1

Open <  34> <  34   52  266  274  384  778  942  943 1132 > -> <34>-+3V3_PCIEX16 Parts:XJ1.92; <52>-+3V3_PCIEX1 Parts:XJ100.27
