1,7,N50Q_5,6783001RK5,20260722,143254,F,1,1,,FPPFPPPPPPNN,1,F,3,20260722,143241,0,,,0,0

 1503, CU470,   100.00nF,   100.00nF,  35.0,  35.0, 11, C, 290, 1023, B1, 281.0373740nF, 1
