1,220,V14V15_GEN5_IRL,6783001JNW,20260723,100742,F,1,1,,FPPFPPPPPPNN,1,F,2,20260723,100733,0,,,0,0

 482, RB25,    15.00  ,    15.00  ,  20.0,  20.0, 2, R, 3210, 3275, B2, 18.1397688  , 1
