1,740,IPS3_15ARP10_4511UV12208,6783000TU0,20260710,220703,F,0,0,,FPPFPPPPPPNN,1,F,3,20260710,220657,0,,,0,0,6.01 sec

 1326, DI202,    0.691V ,    0.691V ,  30.0,  30.0, 1, D, 1, 493, C1, 0.9299760V , 1
 1432, QI204/2_3,    0.694V ,    0.694V ,  30.0,  30.0, 1, Q, 1, 493, C1, 0.9039928V , 1
