1,18,V14V15_GEN5_IRL,6783001JF2,20260723,071919,F,0,1,,FPPFPPPPPPNN,1,F,2,20260723,071913,0,,,0,0

 1226, QE2/3_2_1/ON,     1.50  ,    39.00  ,  30.0,  -1.0, 31, QF, 631, 1, A4, 106.7622511  , 1
