1,476,ips3_15_ian8,6783001TS5,20260724,101326,F,0,1,,FPPPFPPPPPNN,1,F,3,20260724,101320,0,,,0,0

 2271, UC1_632_38,    0.510V ,    0.819V ,  58.0,  75.0, 2, U, 119, 840, A1, 2.1668876V , 1
 2494, UC1_632_40,    0.501V ,    0.771V ,  68.0,  74.0, 2, U, 119, 184, A1, 2.1151067V , 1
