1,6,V14V15_GEN5_IRL,6783001J9Q,20260723,071453,F,0,1,,FFPFPPPPPPNN,1,F,2,20260723,071446,0,,,0,0

 200, RC345,    1.000  ,    1.000  ,  10.0,  10.0, 0, J, 619, 334, D2, 4.0000000  , 1
 329, RU28,    1.000  ,    1.000  ,  10.0,  10.0, 0, J, 334, 433, H3, 4.0000000  , 1
