1,4,N30S5_i3,6783000RSZ,20260713,085854,F,1,1,,FPPPFPPPPPNN,1,F,4,20260713,085842,0,,,0,0

 2940, XJ1_15_3,    0.373V ,    0.373V ,  90.0,  46.0, 24, U, 429, 36, A1, 1.7179222V , 1
 2983, XJ1_15_4,    0.979V ,    0.979V ,  32.0,  79.0, 24, U, 36, 71, A1, 2.3233086V , 1
