1,238,V14V15_GEN5_IRL,6783001S16,20260723,101709,F,0,1,,FFPFPPPPPPNN,1,F,2,20260723,101701,0,,,0,0

 164, RB5,    1.000  ,    1.000  ,  10.0,  10.0, 0, J, 627, 133, B2, 4.0000000  , 1
