1,134,ips3_15_ian8,6783001WJM,20260724,011803,F,0,1,,FPPFPPPPPPNN,1,F,3,20260724,011754,0,,,0,0

 3, H11_SWP,    1.000  ,    1.000  ,  10.0,  10.0, 0, J, 554, 553, A1, 4.0000000  , 1
