1,115,V14V15_GEN5_IRL,6783001X4B,20260724,082238,F,0,1,,FFPFFPPPPPNN,1,F,2,20260724,082230,0,,,0,0

 477, RB19,    15.00  ,    15.00  ,  20.0,  20.0, 2, R, 3278, 3210, B1, 7840.2092936  , 1
 1340, UB2_5_4/,    0.583V ,    0.583V ,  40.0,  40.0, 2, U, 1, 3278, A1, 1.9275775V , 1
 1344, UB2_5_8/,    0.718V ,    0.718V ,  40.0,  40.0, 2, U, 3278, 569, A1, 2.0642026V , 1
