1,172,ips3_15_ian8,6783001TUR,20260724,071319,F,0,1,,FFPFPPPPPPNN,1,F,3,20260724,071310,0,,,0,0

 3, H11_SWP,    1.000  ,    1.000  ,  10.0,  10.0, 0, J, 554, 553, A1, 4.0000000  , 1
 325, RU5,    1.000  ,    1.000  ,  10.0,  10.0, 0, J, 70, 728, A1, 4.0000000  , 1
 564, PC1100,     1.00uF,    24.10uF,  80.0,  80.0, 0, C, 654, 613, A1, 0.0095145uF, 1
 1357, PR1101,    1.000  ,    1.000  ,  10.0,  10.0, 0, J, 798, 613, A1, 4.0000000  , 1

Open < 728> <  70  725  728 > -> <728>-+VBUS_CONN_R Parts:RU3; <70>-+VBUS_CONN Parts:RU3
Open < 554> < 553  554  555  556  557  558  559  560  561  562  563  564  565 > -> <554>- Parts:H11_SWP; <553>- Parts:JDCIN1_SWP
